from,to
76561198263447128,76561198366113035
76561198263447128,76561198369054940
76561198263447128,76561198382293122
76561198263447128,76561198385495202
76561198263447128,76561198409945603
76561198263447128,76561198416432333
76561198263447128,76561198428796112
76561198263447128,76561198434695743
76561198263447128,76561198437796452
76561198263447128,76561198447173718
76561198263447128,76561198450010762
76561198263447128,76561198800143537
76561198263447128,76561198802649985
76561198263447128,76561198802827117
76561198263447128,76561198804563494
76561198263447128,76561198806324340
76561198263447128,76561198813076393
76561198263447128,76561198821843990
76561198263447128,76561198830289923
76561198263447128,76561198833998692
76561198263447128,76561198834814101
76561198263447128,76561198835175320
76561198263447128,76561198835558329
76561198263447128,76561198845332864
76561198263447128,76561198845488258
76561198263447128,76561198845534851
76561198263447128,76561198847442193
76561198263447128,76561198850298887
76561198263447128,76561198856871621
76561198263447128,76561198862120053
76561198263447128,76561198863893536
76561198263447128,76561198872623190
76561198263447128,76561198880159525
76561198263447128,76561198880880323
76561198263447128,76561198915702630
76561198263447128,76561198973202147
76561198263447128,76561198982343229
76561198263447128,76561198988416977
76561198263447128,76561199001226908
76561198263447128,76561199002137708
76561198263447128,76561199009434049
76561198263447128,76561199011501841
76561198263447128,76561199013711320
76561198263447128,76561199014380008
76561198263447128,76561199026577738
76561198263447128,76561199044557290
76561198263447128,76561199046761514
76561198263447128,76561199380093185
76561198263447128,76561199654003699
76561198263447128,76561199809365218
76561198263447128,76561199830616276
76561198182115485,76561197964300280
76561198182115485,76561197987573468
76561198182115485,76561197993257973
76561198182115485,76561198006228490
76561198182115485,76561198059252808
76561198182115485,76561198069093747
76561198182115485,76561198071207230
76561198182115485,76561198075536588
76561198182115485,76561198078012413
76561198182115485,76561198080226175
76561198182115485,76561198082402503
76561198182115485,76561198084456874
76561198182115485,76561198085643747
76561198182115485,76561198086778177
76561198182115485,76561198086799441
76561198182115485,76561198105154929
76561198182115485,76561198105654506
76561198182115485,76561198106986505
76561198182115485,76561198111568613
76561198182115485,76561198113286754
76561198182115485,76561198121048276
76561198182115485,76561198122639747
76561198182115485,76561198123727003
76561198182115485,76561198129511067
76561198182115485,76561198136221197
76561198182115485,76561198141422704
76561198182115485,76561198142046899
76561198182115485,76561198143618131
76561198182115485,76561198144384480
76561198182115485,76561198148129232
76561198182115485,76561198149824683
76561198182115485,76561198150783203
76561198182115485,76561198153748104
76561198182115485,76561198160520416
76561198182115485,76561198163317307
76561198182115485,76561198167460426
76561198182115485,76561198173201967
76561198182115485,76561198176580717
76561198182115485,76561198181483983
76561198182115485,76561198184660057
76561198182115485,76561198186529585
76561198182115485,76561198187998030
76561198182115485,76561198189787807
76561198182115485,76561198198448921
76561198182115485,76561198203955340
76561198182115485,76561198209985577
76561198182115485,76561198217445155
76561198182115485,76561198218484811
76561198182115485,76561198219959181
76561198182115485,76561198220004761
76561198182115485,76561198228848320
76561198182115485,76561198241341194
76561198182115485,76561198243183166
76561198182115485,76561198261800792
76561198182115485,76561198268045176
76561198182115485,76561198276173834
76561198182115485,76561198287065672
76561198182115485,76561198290604613
76561198182115485,76561198302233238
76561198182115485,76561198327072506
76561198182115485,76561198334385888
76561198182115485,76561198377039861
76561198182115485,76561198382845162
76561198182115485,76561198405967256
76561198182115485,76561198425299836
76561198182115485,76561198427533710
76561198182115485,76561198783316979
76561198182115485,76561198806336178
76561198182115485,76561198873549190
76561198182115485,76561198922667327
76561198182115485,76561198931696950
76561198182115485,76561198942263837
76561198182115485,76561198993104311
76561198182115485,76561199012523396
76561198182115485,76561199057789097
76561198182115485,76561199132826463
76561198182115485,76561199144990441
76561198182115485,76561199416738403
76561198182115485,76561199445134052
76561198182115485,76561199876661395
76561198091909713,76561198054690096
76561198091909713,76561198067859513
76561198091909713,76561198073534432
76561198091909713,76561198075561411
76561198091909713,76561198083646998
76561198091909713,76561198086029983
76561198091909713,76561198090661077
76561198091909713,76561198107671723
76561198091909713,76561198109799698
76561198091909713,76561198114730176
76561198091909713,76561198123314612
76561198091909713,76561198128888892
76561198091909713,76561198139323531
76561198091909713,76561198141466732
76561198091909713,76561198150664998
76561198091909713,76561198152686865
76561198091909713,76561198156141971
76561198091909713,76561198175831786
76561198091909713,76561198250615592
76561198091909713,76561198255402717
76561198091909713,76561198256870330
76561198091909713,76561198837201960
76561198091909713,76561198860955664
76561198091909713,76561198877978472
76561198091909713,76561199150662127
76561198091909713,76561199173407836
76561198091909713,76561199225003411
76561198091909713,76561199385490588
76561198091909713,76561199818472088
76561198023350637,76561197962506625
76561198023350637,76561197963290920
76561198023350637,76561197966404829
76561198023350637,76561197973349045
76561198023350637,76561197985769612
76561198023350637,76561197985784326
76561198023350637,76561197987201782
76561198023350637,76561197988822400
76561198023350637,76561197993364871
76561198023350637,76561197994618745
76561198023350637,76561197996107632
76561198023350637,76561197998257312
76561198023350637,76561198000247283
76561198023350637,76561198001431914
76561198023350637,76561198005617283
76561198023350637,76561198008152036
76561198023350637,76561198010540718
76561198023350637,76561198017644117
76561198023350637,76561198018570322
76561198023350637,76561198019557667
76561198023350637,76561198022212926
76561198023350637,76561198023193448
76561198023350637,76561198029498027
76561198023350637,76561198032046270
76561198023350637,76561198032878135
76561198023350637,76561198033334880
76561198023350637,76561198034841141
76561198023350637,76561198036196377
76561198023350637,76561198036360352
76561198023350637,76561198036575532
76561198023350637,76561198039108772
76561198023350637,76561198039407268
76561198023350637,76561198039913822
76561198023350637,76561198040753068
76561198023350637,76561198045596232
76561198023350637,76561198045865354
76561198023350637,76561198046417533
76561198023350637,76561198047127748
76561198023350637,76561198049751931
76561198023350637,76561198051312393
76561198023350637,76561198051633021
76561198023350637,76561198052602016
76561198023350637,76561198053283445
76561198023350637,76561198053373356
76561198023350637,76561198053583597
76561198023350637,76561198056378057
76561198023350637,76561198056813454
76561198023350637,76561198058834448
76561198023350637,76561198059222823
76561198023350637,76561198059607756
76561198023350637,76561198060170436
76561198023350637,76561198062035598
76561198023350637,76561198064115161
76561198023350637,76561198066364597
76561198023350637,76561198067312365
76561198023350637,76561198067749711
76561198023350637,76561198068461171
76561198023350637,76561198069268690
76561198023350637,76561198070148318
76561198023350637,76561198070466935
76561198023350637,76561198071724708
76561198023350637,76561198072014859
76561198023350637,76561198073225156
76561198023350637,76561198073620503
76561198023350637,76561198074564058
76561198023350637,76561198075969730
76561198023350637,76561198076372125
76561198023350637,76561198076949530
76561198023350637,76561198077157324
76561198023350637,76561198077883681
76561198023350637,76561198078771865
76561198023350637,76561198079119674
76561198023350637,76561198079908871
76561198023350637,76561198080264933
76561198023350637,76561198081580948
76561198023350637,76561198081658640
76561198023350637,76561198082108364
76561198023350637,76561198082183585
76561198023350637,76561198082544644
76561198023350637,76561198082695612
76561198023350637,76561198082852884
76561198023350637,76561198083415433
76561198023350637,76561198083530184
76561198023350637,76561198084318463
76561198023350637,76561198084467608
76561198023350637,76561198084854127
76561198023350637,76561198084884613
76561198023350637,76561198085079777
76561198023350637,76561198085374509
76561198023350637,76561198086435828
76561198023350637,76561198087217150
76561198023350637,76561198087692853
76561198023350637,76561198088440951
76561198023350637,76561198088733310
76561198023350637,76561198088795466
76561198023350637,76561198089706452
76561198023350637,76561198089716521
76561198023350637,76561198089811578
76561198023350637,76561198090596658
76561198023350637,76561198093000948
76561198023350637,76561198093315794
76561198023350637,76561198093990590
76561198023350637,76561198094473498
76561198023350637,76561198096624846
76561198023350637,76561198097461441
76561198023350637,76561198098152186
76561198023350637,76561198098495272
76561198023350637,76561198098598775
76561198023350637,76561198099116893
76561198023350637,76561198099911919
76561198023350637,76561198101991437
76561198023350637,76561198104252447
76561198023350637,76561198105522844
76561198023350637,76561198106002128
76561198023350637,76561198106796790
76561198023350637,76561198107591844
76561198023350637,76561198108706767
76561198023350637,76561198110894652
76561198023350637,76561198113196054
76561198023350637,76561198115772052
76561198023350637,76561198116918641
76561198023350637,76561198120948209
76561198023350637,76561198121256262
76561198023350637,76561198122037206
76561198023350637,76561198123051246
76561198023350637,76561198128154076
76561198023350637,76561198128170769
76561198023350637,76561198131540115
76561198023350637,76561198132336331
76561198023350637,76561198132393347
76561198023350637,76561198136795460
76561198023350637,76561198137958799
76561198023350637,76561198138570714
76561198023350637,76561198139311520
76561198023350637,76561198140388908
76561198023350637,76561198144011528
76561198023350637,76561198144375408
76561198023350637,76561198146161035
76561198023350637,76561198146286910
76561198023350637,76561198152686734
76561198023350637,76561198154686579
76561198023350637,76561198155039193
76561198023350637,76561198159822040
76561198023350637,76561198160020413
76561198023350637,76561198161246046
76561198023350637,76561198162282221
76561198023350637,76561198165324305
76561198023350637,76561198167005351
76561198023350637,76561198167026806
76561198023350637,76561198172197262
76561198023350637,76561198173956806
76561198023350637,76561198175265845
76561198023350637,76561198192632002
76561198023350637,76561198199397230
76561198023350637,76561198201916984
76561198023350637,76561198202676584
76561198023350637,76561198203757755
76561198023350637,76561198204347925
76561198023350637,76561198205439331
76561198023350637,76561198208782081
76561198023350637,76561198215978401
76561198023350637,76561198218410347
76561198023350637,76561198233041916
76561198023350637,76561198258725775
76561198023350637,76561198268544123
76561198023350637,76561198334416735
76561198023350637,76561198347730212
76561198023350637,76561198353016512
76561198023350637,76561198385513731
76561198023350637,76561198389396741
76561198023350637,76561198393437616
76561198023350637,76561198426935118
76561198023350637,76561198429858573
76561198023350637,76561198449430630
76561198023350637,76561198810342609
76561198023350637,76561198821005381
76561198023350637,76561198823366621
76561198023350637,76561198829143751
76561198023350637,76561198836458317
76561198023350637,76561198874489494
76561198023350637,76561198914827087
76561198023350637,76561198963232653
76561198023350637,76561199013786930
76561198023350637,76561199037292237
76561198023350637,76561199096465122
76561198023350637,76561199194134994
76561198023350637,76561199224497815
76561198023350637,76561199385833321
76561198023350637,76561199545752647
76561198131979346,76561197963096233
76561198131979346,76561197999141710
76561198131979346,76561198007179923
76561198131979346,76561198016134421
76561198131979346,76561198018782455
76561198131979346,76561198036991083
76561198131979346,76561198038242428
76561198131979346,76561198039236936
76561198131979346,76561198040341870
76561198131979346,76561198040508076
76561198131979346,76561198042658914
76561198131979346,76561198043691744
76561198131979346,76561198050135404
76561198131979346,76561198051056118
76561198131979346,76561198052262264
76561198131979346,76561198055981599
76561198131979346,76561198057055874
76561198131979346,76561198057657975
76561198131979346,76561198058388022
76561198131979346,76561198060589344
76561198131979346,76561198064168577
76561198131979346,76561198066759164
76561198131979346,76561198066854625
76561198131979346,76561198068823519
76561198131979346,76561198069695761
76561198131979346,76561198069729612
76561198131979346,76561198072754919
76561198131979346,76561198074245518
76561198131979346,76561198075414917
76561198131979346,76561198077200938
76561198131979346,76561198081255085
76561198131979346,76561198082727478
76561198131979346,76561198083626222
76561198131979346,76561198085593758
76561198131979346,76561198086651098
76561198131979346,76561198087064147
76561198131979346,76561198087143350
76561198131979346,76561198089528477
76561198131979346,76561198092215292
76561198131979346,76561198092787202
76561198131979346,76561198092963863
76561198131979346,76561198093705412
76561198131979346,76561198097520549
76561198131979346,76561198100649641
76561198131979346,76561198102106292
76561198131979346,76561198102976192
76561198131979346,76561198105347630
76561198131979346,76561198106125079
76561198131979346,76561198107136483
76561198131979346,76561198109417832
76561198131979346,76561198109983112
76561198131979346,76561198110282484
76561198131979346,76561198110436756
76561198131979346,76561198110913888
76561198131979346,76561198111502779
76561198131979346,76561198112568551
76561198131979346,76561198112784590
76561198131979346,76561198113152594
76561198131979346,76561198113579879
76561198131979346,76561198116354265
76561198131979346,76561198116477576
76561198131979346,76561198118406086
76561198131979346,76561198118770666
76561198131979346,76561198123656490
76561198131979346,76561198124384756
76561198131979346,76561198126108010
76561198131979346,76561198127198200
76561198131979346,76561198128095670
76561198131979346,76561198129214764
76561198131979346,76561198129880783
76561198131979346,76561198133736050
76561198131979346,76561198134857661
76561198131979346,76561198134868934
76561198131979346,76561198136114273
76561198131979346,76561198138632042
76561198131979346,76561198139149744
76561198131979346,76561198139318899
76561198131979346,76561198140395773
76561198131979346,76561198141028911
76561198131979346,76561198143285975
76561198131979346,76561198146031985
76561198131979346,76561198149435181
76561198131979346,76561198150617968
76561198131979346,76561198151463524
76561198131979346,76561198157080431
76561198131979346,76561198158160263
76561198131979346,76561198158583839
76561198131979346,76561198159234903
76561198131979346,76561198159250316
76561198131979346,76561198159257461
76561198131979346,76561198162191153
76561198131979346,76561198162820461
76561198131979346,76561198164518122
76561198131979346,76561198166912975
76561198131979346,76561198167078006
76561198131979346,76561198167089143
76561198131979346,76561198167120119
76561198131979346,76561198167494931
76561198131979346,76561198170101870
76561198131979346,76561198172820871
76561198131979346,76561198176324041
76561198131979346,76561198178521953
76561198131979346,76561198179638430
76561198131979346,76561198181961783
76561198131979346,76561198185816242
76561198131979346,76561198185875222
76561198131979346,76561198188115405
76561198131979346,76561198188580827
76561198131979346,76561198191780801
76561198131979346,76561198192834787
76561198131979346,76561198193149121
76561198131979346,76561198193522886
76561198131979346,76561198194353381
76561198131979346,76561198194979445
76561198131979346,76561198196240826
76561198131979346,76561198197399317
76561198131979346,76561198197535733
76561198131979346,76561198197564847
76561198131979346,76561198198640790
76561198131979346,76561198198809282
76561198131979346,76561198199992423
76561198131979346,76561198200954257
76561198131979346,76561198201739097
76561198131979346,76561198201781829
76561198131979346,76561198201888440
76561198131979346,76561198202022592
76561198131979346,76561198202364302
76561198131979346,76561198204369305
76561198131979346,76561198208720196
76561198131979346,76561198209633908
76561198131979346,76561198210714644
76561198131979346,76561198211090725
76561198131979346,76561198211335303
76561198131979346,76561198212017260
76561198131979346,76561198212696168
76561198131979346,76561198213538729
76561198131979346,76561198214063585
76561198131979346,76561198216779192
76561198131979346,76561198216853768
76561198131979346,76561198218196771
76561198131979346,76561198230167032
76561198131979346,76561198230910380
76561198131979346,76561198235886694
76561198131979346,76561198242108570
76561198131979346,76561198243140930
76561198131979346,76561198243373082
76561198131979346,76561198247869092
76561198131979346,76561198252964272
76561198131979346,76561198253162116
76561198131979346,76561198254574824
76561198131979346,76561198255381243
76561198131979346,76561198258275733
76561198131979346,76561198260984569
76561198131979346,76561198262486536
76561198131979346,76561198262559941
76561198131979346,76561198262643888
76561198131979346,76561198265296848
76561198131979346,76561198273418868
76561198131979346,76561198273832096
76561198131979346,76561198273981859
76561198131979346,76561198274371013
76561198131979346,76561198278525721
76561198131979346,76561198280880599
76561198131979346,76561198281122025
76561198131979346,76561198282419061
76561198131979346,76561198288291845
76561198131979346,76561198291216068
76561198131979346,76561198291776131
76561198131979346,76561198294420124
76561198131979346,76561198296993257
76561198131979346,76561198298795586
76561198131979346,76561198300482801
76561198131979346,76561198304276528
76561198131979346,76561198305319803
76561198131979346,76561198305398008
76561198131979346,76561198309970057
76561198131979346,76561198310096127
76561198131979346,76561198310162728
76561198131979346,76561198310533681
76561198131979346,76561198314398255
76561198131979346,76561198314761766
76561198131979346,76561198320174427
76561198131979346,76561198324593011
76561198131979346,76561198325361676
76561198131979346,76561198330139932
76561198131979346,76561198330576194
76561198131979346,76561198330747291
76561198131979346,76561198333190394
76561198131979346,76561198334612113
76561198131979346,76561198338493057
76561198131979346,76561198339349040
76561198131979346,76561198339434744
76561198131979346,76561198341342447
76561198131979346,76561198341556961
76561198131979346,76561198342257091
76561198131979346,76561198344865440
76561198131979346,76561198345112375
76561198131979346,76561198346629419
76561198131979346,76561198347233454
76561198131979346,76561198347577526
76561198131979346,76561198351170831
76561198131979346,76561198357568477
76561198131979346,76561198358259897
76561198131979346,76561198370663575
76561198131979346,76561198379743291
76561198131979346,76561198386033153
76561198131979346,76561198389043961
76561198131979346,76561198392981996
76561198131979346,76561198404012042
76561198131979346,76561198407584664
76561198131979346,76561198418616324
76561198131979346,76561198432929486
76561198131979346,76561198433884488
76561198131979346,76561198436664890
76561198131979346,76561198444711288
76561198131979346,76561198446852868
76561198131979346,76561198447812838
76561198131979346,76561198447822489
76561198131979346,76561198450090729
76561198131979346,76561198452739718
76561198131979346,76561198452759716
76561198131979346,76561198559311716
76561198131979346,76561198800474086
76561198131979346,76561198804258856
76561198131979346,76561198813321582
76561198131979346,76561198814954454
76561198131979346,76561198815567582
76561198131979346,76561198826973423
76561198131979346,76561198840214935
76561198131979346,76561198843999643
76561198131979346,76561198850862668
76561198131979346,76561198853454916
76561198131979346,76561198865420703
76561198131979346,76561198865829115
76561198131979346,76561198867573190
76561198131979346,76561198869464450
76561198131979346,76561198872067823
76561198131979346,76561198872444393
76561198131979346,76561198890329859
76561198131979346,76561198927794428
76561198131979346,76561198928785190
76561198131979346,76561198940804615
76561198131979346,76561198967127171
76561198131979346,76561198977898828
76561198131979346,76561198983377440
76561198131979346,76561198987130905
76561198131979346,76561198987229817
76561198131979346,76561198997167685
76561198131979346,76561199004736601
76561198131979346,76561199012213661
76561198131979346,76561199012493314
76561198131979346,76561199012561824
76561198131979346,76561199012600626
76561198131979346,76561199025179790
76561198131979346,76561199031478030
76561198131979346,76561199036407796
76561198131979346,76561199038887182
76561198131979346,76561199046640144
76561198131979346,76561199047893437
76561198131979346,76561199066421733
76561198131979346,76561199096367619
76561198131979346,76561199107828669
76561198131979346,76561199111949622
76561198131979346,76561199118024928
76561198131979346,76561199134152901
76561198131979346,76561199147497202
76561198131979346,76561199160721545
76561198131979346,76561199188669690
76561198131979346,76561199206017704
76561198131979346,76561199466474099
76561198131979346,76561199474874367
76561198131979346,76561199527074357
76561198131979346,76561199530853593
76561198131979346,76561199678287427
76561198131979346,76561199808048494
76561198250260384,76561197973406764
76561198250260384,76561197995801238
76561198250260384,76561197997541505
76561198250260384,76561198021983480
76561198250260384,76561198044686640
76561198250260384,76561198061452321
76561198250260384,76561198075342101
76561198250260384,76561198095753185
76561198250260384,76561198097005617
76561198250260384,76561198097865117
76561198250260384,76561198102876396
76561198250260384,76561198104577052
76561198250260384,76561198116755503
76561198250260384,76561198118150550
76561198250260384,76561198121755273
76561198250260384,76561198125403716
76561198250260384,76561198127762700
76561198250260384,76561198129056482
76561198250260384,76561198131402816
76561198250260384,76561198131562223
76561198250260384,76561198132315642
76561198250260384,76561198137034581
76561198250260384,76561198137512156
76561198250260384,76561198140116318
76561198250260384,76561198141036511
76561198250260384,76561198155134179
76561198250260384,76561198156261266
76561198250260384,76561198156671765
76561198250260384,76561198157428461
76561198250260384,76561198163910695
76561198250260384,76561198165843124
76561198250260384,76561198168268433
76561198250260384,76561198169156092
76561198250260384,76561198169431520
76561198250260384,76561198170287973
76561198250260384,76561198171243355
76561198250260384,76561198171580183
76561198250260384,76561198174379306
76561198250260384,76561198180938865
76561198250260384,76561198182464594
76561198250260384,76561198184994098
76561198250260384,76561198185760899
76561198250260384,76561198188449723
76561198250260384,76561198189752159
76561198250260384,76561198190671649
76561198250260384,76561198191904238
76561198250260384,76561198194667362
76561198250260384,76561198196191262
76561198250260384,76561198197922829
76561198250260384,76561198199480042
76561198250260384,76561198199665265
76561198250260384,76561198202757163
76561198250260384,76561198202770771
76561198250260384,76561198203460836
76561198250260384,76561198203586716
76561198250260384,76561198204954792
76561198250260384,76561198205610776
76561198250260384,76561198206743731
76561198250260384,76561198210567781
76561198250260384,76561198214936572
76561198250260384,76561198215722933
76561198250260384,76561198218235993
76561198250260384,76561198218402217
76561198250260384,76561198219585923
76561198250260384,76561198228916200
76561198250260384,76561198236086192
76561198250260384,76561198236940314
76561198250260384,76561198237735074
76561198250260384,76561198251157668
76561198250260384,76561198253272695
76561198250260384,76561198254637196
76561198250260384,76561198260776493
76561198250260384,76561198265105039
76561198250260384,76561198265922328
76561198250260384,76561198269379102
76561198250260384,76561198271783698
76561198250260384,76561198272837836
76561198250260384,76561198274481091
76561198250260384,76561198278364426
76561198250260384,76561198285288073
76561198250260384,76561198286126498
76561198250260384,76561198286674313
76561198250260384,76561198288141662
76561198250260384,76561198289666817
76561198250260384,76561198295324976
76561198250260384,76561198296664297
76561198250260384,76561198297037449
76561198250260384,76561198298728101
76561198250260384,76561198299339935
76561198250260384,76561198301815333
76561198250260384,76561198302212398
76561198250260384,76561198307358745
76561198250260384,76561198307492520
76561198250260384,76561198307787755
76561198250260384,76561198310404788
76561198250260384,76561198320486471
76561198250260384,76561198323327762
76561198250260384,76561198325254097
76561198250260384,76561198325770984
76561198250260384,76561198325815445
76561198250260384,76561198329176902
76561198250260384,76561198341803933
76561198250260384,76561198344916283
76561198250260384,76561198346375115
76561198250260384,76561198347697115
76561198250260384,76561198349469127
76561198250260384,76561198355675945
76561198250260384,76561198356039779
76561198250260384,76561198367946603
76561198250260384,76561198401887327
76561198250260384,76561198407011551
76561198250260384,76561198408055793
76561198250260384,76561198796972719
76561198250260384,76561198800101784
76561198250260384,76561198803030190
76561198250260384,76561198811370451
76561198250260384,76561198835958777
76561198250260384,76561198854038980
76561198250260384,76561198867181480
76561198250260384,76561198881528225
76561198250260384,76561198946365151
76561198250260384,76561199037747866
76561198250260384,76561199050138497
76561198250260384,76561199053299352
76561198250260384,76561199061832724
76561198250260384,76561199064947261
76561198250260384,76561199067775428
76561198250260384,76561199121075965
76561198250260384,76561199154835450
76561198250260384,76561199155060109
76561198250260384,76561199587289768
76561198250260384,76561199745369118
76561198250260384,76561199814129031
76561198232590340,76561197961444378
76561198232590340,76561197971371616
76561198232590340,76561197983427083
76561198232590340,76561197996461942
76561198232590340,76561198016422567
76561198232590340,76561198017146806
76561198232590340,76561198026925461
76561198232590340,76561198027946815
76561198232590340,76561198030544358
76561198232590340,76561198034609488
76561198232590340,76561198037220727
76561198232590340,76561198039170277
76561198232590340,76561198051233447
76561198232590340,76561198055900570
76561198232590340,76561198059560770
76561198232590340,76561198061994353
76561198232590340,76561198066395665
76561198232590340,76561198069156560
76561198232590340,76561198070419311
76561198232590340,76561198073765321
76561198232590340,76561198077922530
76561198232590340,76561198080706468
76561198232590340,76561198102000136
76561198232590340,76561198105157471
76561198232590340,76561198107295043
76561198232590340,76561198118773637
76561198232590340,76561198120991092
76561198232590340,76561198126166554
76561198232590340,76561198128276258
76561198232590340,76561198132803608
76561198232590340,76561198134547937
76561198232590340,76561198140719490
76561198232590340,76561198145789202
76561198232590340,76561198150722234
76561198232590340,76561198152032390
76561198232590340,76561198155374296
76561198232590340,76561198159075943
76561198232590340,76561198162892646
76561198232590340,76561198165008998
76561198232590340,76561198165969580
76561198232590340,76561198167085110
76561198232590340,76561198167807173
76561198232590340,76561198168398405
76561198232590340,76561198175849054
76561198232590340,76561198177855790
76561198232590340,76561198180807286
76561198232590340,76561198183776422
76561198232590340,76561198186156359
76561198232590340,76561198199770270
76561198232590340,76561198214163487
76561198232590340,76561198216261917
76561198232590340,76561198217211343
76561198232590340,76561198227510076
76561198232590340,76561198228139400
76561198232590340,76561198234754504
76561198232590340,76561198240372238
76561198232590340,76561198246636968
76561198232590340,76561198252095576
76561198232590340,76561198253074234
76561198232590340,76561198259034437
76561198232590340,76561198259507113
76561198232590340,76561198262009994
76561198232590340,76561198262132722
76561198232590340,76561198267443290
76561198232590340,76561198269190217
76561198232590340,76561198271084169
76561198232590340,76561198272890449
76561198232590340,76561198277911168
76561198232590340,76561198280486805
76561198232590340,76561198283241826
76561198232590340,76561198290046619
76561198232590340,76561198297120444
76561198232590340,76561198304166906
76561198232590340,76561198306966953
76561198232590340,76561198310575638
76561198232590340,76561198311088435
76561198232590340,76561198313323943
76561198232590340,76561198314695341
76561198232590340,76561198317672149
76561198232590340,76561198324579485
76561198232590340,76561198324738516
76561198232590340,76561198332000230
76561198232590340,76561198336063573
76561198232590340,76561198342477789
76561198232590340,76561198343459116
76561198232590340,76561198343979573
76561198232590340,76561198349733148
76561198232590340,76561198350590181
76561198232590340,76561198354636718
76561198232590340,76561198355049591
76561198232590340,76561198355361959
76561198232590340,76561198389760097
76561198232590340,76561198401432759
76561198232590340,76561198406857794
76561198232590340,76561198417264834
76561198232590340,76561198428280143
76561198232590340,76561198800119735
76561198232590340,76561198800143680
76561198232590340,76561198801681161
76561198232590340,76561198803749973
76561198232590340,76561198811045080
76561198232590340,76561198813677807
76561198232590340,76561198815396118
76561198232590340,76561198821825044
76561198232590340,76561198822611831
76561198232590340,76561198828838191
76561198232590340,76561198831179133
76561198232590340,76561198849329826
76561198232590340,76561198862426576
76561198232590340,76561198862463603
76561198232590340,76561198864463914
76561198232590340,76561198873776473
76561198232590340,76561198877752399
76561198232590340,76561198879918186
76561198232590340,76561198887999049
76561198232590340,76561198959933997
76561198232590340,76561198965866563
76561198232590340,76561198972326542
76561198232590340,76561198978252729
76561198232590340,76561198985188544
76561198232590340,76561198993824957
76561198232590340,76561198998468704
76561198232590340,76561199021652647
76561198232590340,76561199032427271
76561198232590340,76561199041301511
76561198232590340,76561199041380350
76561198232590340,76561199060693567
76561198232590340,76561199160663301
76561198232590340,76561199168264711
76561198232590340,76561199198812166
76561198232590340,76561199667804145
76561198232590340,76561199682191609
76561198033441487,76561197984569128
76561198033441487,76561197987998801
76561198033441487,76561198029580064
76561198033441487,76561198033473768
76561198033441487,76561198130921114
76561198033441487,76561198156430364
76561198033441487,76561198355446486
76561198033441487,76561198855670278
76561198033441487,76561198869880438
76561198033441487,76561198987250714
76561198033441487,76561199017003337
76561198033441487,76561199019552062
76561198033441487,76561199031439766
76561198033441487,76561199042767774
76561198033441487,76561199078804239
76561198033441487,76561199086235920
76561198033441487,76561199096482610
76561198033441487,76561199106447672
76561198033441487,76561199166097452
76561198033441487,76561199172519240
76561198033441487,76561199177960578
76561198033441487,76561199186632991
76561198033441487,76561199209577395
76561198033441487,76561199236948484
76561198033441487,76561199241643098
76561198033441487,76561199259089694
76561198033441487,76561199310108059
76561198033441487,76561199387617176
76561198033441487,76561199434251163
76561198033441487,76561199482733754
76561198033441487,76561199484742319
76561198033441487,76561199487257733
76561198033441487,76561199506907429
76561198033441487,76561199525594770
76561198033441487,76561199555632250
76561198033441487,76561199652755222
76561198033441487,76561199699954316
76561198033441487,76561199710820400
76561198033441487,76561199728013441
76561198033441487,76561199728018730
76561198033441487,76561199733958884
76561198033441487,76561199734600493
76561198033441487,76561199752880226
76561198033441487,76561199800490446
76561198033441487,76561199841768853
76561198033441487,76561199843439406
76561198034856953,76561197966883343
76561198034856953,76561197967238887
76561198034856953,76561197990699510
76561198034856953,76561197991461175
76561198034856953,76561197992491940
76561198034856953,76561197992902944
76561198034856953,76561197995062028
76561198034856953,76561197998084469
76561198034856953,76561197999038416
76561198034856953,76561198000642049
76561198034856953,76561198001308840
76561198034856953,76561198001377473
76561198034856953,76561198004213964
76561198034856953,76561198004516857
76561198034856953,76561198007128280
76561198034856953,76561198008771752
76561198034856953,76561198008983315
76561198034856953,76561198010374047
76561198034856953,76561198013707469
76561198034856953,76561198016232007
76561198034856953,76561198020993348
76561198034856953,76561198023529690
76561198034856953,76561198024837164
76561198034856953,76561198025992919
76561198034856953,76561198026974401
76561198034856953,76561198027921659
76561198034856953,76561198032401905
76561198034856953,76561198034052495
76561198034856953,76561198035158162
76561198034856953,76561198036038896
76561198034856953,76561198037185295
76561198034856953,76561198038809986
76561198034856953,76561198041699789
76561198034856953,76561198042391161
76561198034856953,76561198042446830
76561198034856953,76561198042669302
76561198034856953,76561198044154932
76561198034856953,76561198044952061
76561198034856953,76561198046316733
76561198034856953,76561198046532380
76561198034856953,76561198048450933
76561198034856953,76561198050063003
76561198034856953,76561198051916943
76561198034856953,76561198051928746
76561198034856953,76561198052731555
76561198034856953,76561198052909489
76561198034856953,76561198053806042
76561198034856953,76561198054004728
76561198034856953,76561198054355004
76561198034856953,76561198054650872
76561198034856953,76561198055303733
76561198034856953,76561198057387580
76561198034856953,76561198058532774
76561198034856953,76561198059567366
76561198034856953,76561198060435810
76561198034856953,76561198061065285
76561198034856953,76561198062298407
76561198034856953,76561198062810583
76561198034856953,76561198063504651
76561198034856953,76561198063638767
76561198034856953,76561198064239044
76561198034856953,76561198064912047
76561198034856953,76561198067932375
76561198034856953,76561198068622482
