"","steam_id","grupo"
"178","76561198047020534","https://steamcommunity.com/groups/dignitas"
"179","76561198985275911","https://steamcommunity.com/groups/dignitas"
"180","76561198059623546","https://steamcommunity.com/groups/dignitas"
"181","76561199182109332","https://steamcommunity.com/groups/dignitas"
"182","76561199026063298","https://steamcommunity.com/groups/dignitas"
"183","76561198401607671","https://steamcommunity.com/groups/dignitas"
"184","76561198176919439","https://steamcommunity.com/groups/dignitas"
"185","76561198817716679","https://steamcommunity.com/groups/dignitas"
"186","76561198861663192","https://steamcommunity.com/groups/dignitas"
"187","76561198369540126","https://steamcommunity.com/groups/dignitas"
"188","76561197984181462","https://steamcommunity.com/groups/dignitas"
"189","76561198277243896","https://steamcommunity.com/groups/dignitas"
"190","76561199194609342","https://steamcommunity.com/groups/dignitas"
"191","76561199353134835","https://steamcommunity.com/groups/dignitas"
"192","76561198378276084","https://steamcommunity.com/groups/dignitas"
"193","76561198188353335","https://steamcommunity.com/groups/dignitas"
"194","76561198960849623","https://steamcommunity.com/groups/dignitas"
"195","76561199261259657","https://steamcommunity.com/groups/dignitas"
"196","76561199050566495","https://steamcommunity.com/groups/dignitas"
"197","76561198065402353","https://steamcommunity.com/groups/dignitas"
"198","76561198093195641","https://steamcommunity.com/groups/dignitas"
"199","76561198151350664","https://steamcommunity.com/groups/dignitas"
"200","76561199145044091","https://steamcommunity.com/groups/dignitas"
"201","76561199490929197","https://steamcommunity.com/groups/dignitas"
"202","76561199849584291","https://steamcommunity.com/groups/dignitas"
"203","76561199529504419","https://steamcommunity.com/groups/dignitas"
"204","76561199127269908","https://steamcommunity.com/groups/dignitas"
"205","76561199240668723","https://steamcommunity.com/groups/dignitas"
"206","76561198363609916","https://steamcommunity.com/groups/dignitas"
"207","76561198180295549","https://steamcommunity.com/groups/dignitas"
"208","76561198374164925","https://steamcommunity.com/groups/dignitas"
"209","76561198106002224","https://steamcommunity.com/groups/dignitas"
"210","76561198045052193","https://steamcommunity.com/groups/dignitas"
"211","76561199124992576","https://steamcommunity.com/groups/dignitas"
"212","76561199073815452","https://steamcommunity.com/groups/dignitas"
"213","76561198137914741","https://steamcommunity.com/groups/dignitas"
"214","76561198199684371","https://steamcommunity.com/groups/dignitas"
"215","76561199527133149","https://steamcommunity.com/groups/dignitas"
"216","76561199527844968","https://steamcommunity.com/groups/dignitas"
"217","76561199527480481","https://steamcommunity.com/groups/dignitas"
"218","76561199526961183","https://steamcommunity.com/groups/dignitas"
"219","76561199528197205","https://steamcommunity.com/groups/dignitas"
"220","76561199528630884","https://steamcommunity.com/groups/dignitas"
"221","76561199528290230","https://steamcommunity.com/groups/dignitas"
"222","76561199528334927","https://steamcommunity.com/groups/dignitas"
"223","76561199528186962","https://steamcommunity.com/groups/dignitas"
"224","76561199527192457","https://steamcommunity.com/groups/dignitas"
"225","76561199528725983","https://steamcommunity.com/groups/dignitas"
"226","76561199528371848","https://steamcommunity.com/groups/dignitas"
"227","76561199528211109","https://steamcommunity.com/groups/dignitas"
"228","76561199527712164","https://steamcommunity.com/groups/dignitas"
"229","76561199528268993","https://steamcommunity.com/groups/dignitas"
"230","76561199527589979","https://steamcommunity.com/groups/dignitas"
"231","76561199528281016","https://steamcommunity.com/groups/dignitas"
"232","76561199528249690","https://steamcommunity.com/groups/dignitas"
"233","76561199526871315","https://steamcommunity.com/groups/dignitas"
"234","76561199529149708","https://steamcommunity.com/groups/dignitas"
"235","76561199528608391","https://steamcommunity.com/groups/dignitas"
"236","76561198308566484","https://steamcommunity.com/groups/dignitas"
"237","76561199527352763","https://steamcommunity.com/groups/dignitas"
"238","76561199527939958","https://steamcommunity.com/groups/dignitas"
"239","76561199527534485","https://steamcommunity.com/groups/dignitas"
"240","76561199528627670","https://steamcommunity.com/groups/dignitas"
"241","76561199528959587","https://steamcommunity.com/groups/dignitas"
"242","76561199528122912","https://steamcommunity.com/groups/dignitas"
"243","76561199527704639","https://steamcommunity.com/groups/dignitas"
"244","76561199528009305","https://steamcommunity.com/groups/dignitas"
"245","76561199528225792","https://steamcommunity.com/groups/dignitas"
"246","76561199528528033","https://steamcommunity.com/groups/dignitas"
"247","76561199527882472","https://steamcommunity.com/groups/dignitas"
"248","76561199528510667","https://steamcommunity.com/groups/dignitas"
"249","76561199527424716","https://steamcommunity.com/groups/dignitas"
"250","76561199526937226","https://steamcommunity.com/groups/dignitas"
"251","76561199526783581","https://steamcommunity.com/groups/dignitas"
"252","76561199528123498","https://steamcommunity.com/groups/dignitas"
"253","76561199527228109","https://steamcommunity.com/groups/dignitas"
"254","76561199527255222","https://steamcommunity.com/groups/dignitas"
"255","76561199527378654","https://steamcommunity.com/groups/dignitas"
"256","76561199528093074","https://steamcommunity.com/groups/dignitas"
"257","76561199528558113","https://steamcommunity.com/groups/dignitas"
"258","76561199527279208","https://steamcommunity.com/groups/dignitas"
"259","76561198301275494","https://steamcommunity.com/groups/dignitas"
"260","76561198452965145","https://steamcommunity.com/groups/dignitas"
"261","76561198074763683","https://steamcommunity.com/groups/dignitas"
"262","76561198135576475","https://steamcommunity.com/groups/dignitas"
"263","76561198881697582","https://steamcommunity.com/groups/dignitas"
"264","76561199511294424","https://steamcommunity.com/groups/dignitas"
"265","76561199025347108","https://steamcommunity.com/groups/dignitas"
"266","76561198013541173","https://steamcommunity.com/groups/dignitas"
"267","76561198098110040","https://steamcommunity.com/groups/dignitas"
"268","76561197976798066","https://steamcommunity.com/groups/dignitas"
"269","76561199628604843","https://steamcommunity.com/groups/dignitas"
"270","76561197965741529","https://steamcommunity.com/groups/dignitas"
"271","76561198284873729","https://steamcommunity.com/groups/dignitas"
"272","76561199027250468","https://steamcommunity.com/groups/dignitas"
"273","76561198029776719","https://steamcommunity.com/groups/dignitas"
"274","76561199168269487","https://steamcommunity.com/groups/dignitas"
"275","76561198116660676","https://steamcommunity.com/groups/dignitas"
"276","76561198239785820","https://steamcommunity.com/groups/dignitas"
"277","76561199233863697","https://steamcommunity.com/groups/dignitas"
"278","76561199384290864","https://steamcommunity.com/groups/dignitas"
"279","76561199027965681","https://steamcommunity.com/groups/dignitas"
"280","76561198002296987","https://steamcommunity.com/groups/dignitas"
"281","76561198310090525","https://steamcommunity.com/groups/dignitas"
"282","76561197990602502","https://steamcommunity.com/groups/dignitas"
"283","76561199105644514","https://steamcommunity.com/groups/dignitas"
"284","76561198859837108","https://steamcommunity.com/groups/dignitas"
"285","76561198143691826","https://steamcommunity.com/groups/dignitas"
"286","76561198179576171","https://steamcommunity.com/groups/dignitas"
"287","76561199001676654","https://steamcommunity.com/groups/dignitas"
"288","76561198004119494","https://steamcommunity.com/groups/dignitas"
"289","76561199112063401","https://steamcommunity.com/groups/dignitas"
"290","76561198134248223","https://steamcommunity.com/groups/dignitas"
"291","76561198442643684","https://steamcommunity.com/groups/dignitas"
"292","76561198351079787","https://steamcommunity.com/groups/dignitas"
"293","76561198294925675","https://steamcommunity.com/groups/dignitas"
"294","76561198195645543","https://steamcommunity.com/groups/dignitas"
"295","76561199180578080","https://steamcommunity.com/groups/dignitas"
"296","76561198164533914","https://steamcommunity.com/groups/dignitas"
"297","76561198073777898","https://steamcommunity.com/groups/dignitas"
"298","76561198053069298","https://steamcommunity.com/groups/dignitas"
"299","76561198056190825","https://steamcommunity.com/groups/dignitas"
"300","76561198273874383","https://steamcommunity.com/groups/dignitas"
"301","76561199003559359","https://steamcommunity.com/groups/dignitas"
"302","76561198852834018","https://steamcommunity.com/groups/dignitas"
"303","76561198139249968","https://steamcommunity.com/groups/dignitas"
"304","76561197997695596","https://steamcommunity.com/groups/dignitas"
"305","76561199022775239","https://steamcommunity.com/groups/dignitas"
"306","76561198340903376","https://steamcommunity.com/groups/dignitas"
"307","76561199223683417","https://steamcommunity.com/groups/dignitas"
"308","76561197962108889","https://steamcommunity.com/groups/dignitas"
"309","76561198138492337","https://steamcommunity.com/groups/dignitas"
"310","76561198280101243","https://steamcommunity.com/groups/dignitas"
"311","76561198439185212","https://steamcommunity.com/groups/dignitas"
"312","76561199189858646","https://steamcommunity.com/groups/dignitas"
"313","76561199364409006","https://steamcommunity.com/groups/dignitas"
"314","76561199364517175","https://steamcommunity.com/groups/dignitas"
"315","76561199364679522","https://steamcommunity.com/groups/dignitas"
"316","76561199504098591","https://steamcommunity.com/groups/dignitas"
"317","76561197999028725","https://steamcommunity.com/groups/dignitas"
"318","76561198079667689","https://steamcommunity.com/groups/dignitas"
"319","76561198877915435","https://steamcommunity.com/groups/dignitas"
"320","76561198449548832","https://steamcommunity.com/groups/dignitas"
"321","76561198939311342","https://steamcommunity.com/groups/dignitas"
"322","76561198214223383","https://steamcommunity.com/groups/dignitas"
"323","76561198044740942","https://steamcommunity.com/groups/dignitas"
"324","76561198246163532","https://steamcommunity.com/groups/dignitas"
"325","76561198034906065","https://steamcommunity.com/groups/dignitas"
"326","76561198968616989","https://steamcommunity.com/groups/dignitas"
"327","76561197984940384","https://steamcommunity.com/groups/dignitas"
"328","76561198068724174","https://steamcommunity.com/groups/dignitas"
"329","76561198167148301","https://steamcommunity.com/groups/dignitas"
"330","76561198129854609","https://steamcommunity.com/groups/dignitas"
"331","76561198273907040","https://steamcommunity.com/groups/dignitas"
"332","76561199059436491","https://steamcommunity.com/groups/dignitas"
"333","76561198294958967","https://steamcommunity.com/groups/dignitas"
"334","76561198116468414","https://steamcommunity.com/groups/dignitas"
"335","76561198120015365","https://steamcommunity.com/groups/dignitas"
"336","76561198176304038","https://steamcommunity.com/groups/dignitas"
"337","76561197969744944","https://steamcommunity.com/groups/dignitas"
"338","76561198895172448","https://steamcommunity.com/groups/dignitas"
"339","76561199387278045","https://steamcommunity.com/groups/dignitas"
"340","76561199130661978","https://steamcommunity.com/groups/dignitas"
"341","76561198050797736","https://steamcommunity.com/groups/dignitas"
"342","76561198060344095","https://steamcommunity.com/groups/dignitas"
"343","76561198107876677","https://steamcommunity.com/groups/dignitas"
